WARNING - sacred_utils - No observers have been added to this run
INFO - sacred_utils - Running command 'main'
INFO - sacred_utils - Started
==============SETTINGS================
{'device': 'cuda:0',
 'env': 'mocca_envs:Walker2DCustomEnv-v0',
 'episode_steps': 40000,
 'experiment_dir': 'runs/2021_03_28__22_45_29__walker_experiment/',
 'gae_lambda': 0.95,
 'gamma': 0.99,
 'log_dir': 'runs/2021_03_28__22_45_29__walker_experiment/logs',
 'log_interval': 2,
 'lr': 0.0003,
 'lr_decay_type': 'exponential',
 'mini_batch_size': 1024,
 'net': None,
 'num_frames': 10000000.0,
 'num_mini_batch': 39,
 'num_processes': 125,
 'num_steps': 320,
 'ppo_params': {'clip_param': 0.2,
                'entropy_coef': 0.0,
                'eps': 1e-05,
                'lr': 0.0003,
                'max_grad_norm': 2.0,
                'num_mini_batch': 39,
                'ppo_epoch': 10,
                'use_clipped_value_loss': False,
                'value_loss_coef': 1.0},
 'replicate_num': 1,
 'save_dir': 'runs/2021_03_28__22_45_29__walker_experiment/models',
 'save_every': 2000000,
 'seed': 16,
 'use_gae': True}
--------------------------------------
/home/yuni/venv/lib/python3.8/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
pybullet build time: Nov 26 2020 23:09:05
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
Updates 1, num timesteps 40000, FPS 3982, mean/median reward 10.6/9.6, min/max reward 3.3/40.7, entropy 10.13, value loss 0.65, policy loss -0.018
Updates 2, num timesteps 80000, FPS 3915, mean/median reward 13.9/12.0, min/max reward 3.1/42.3, entropy 10.08, value loss 1.14, policy loss -0.029
Updates 3, num timesteps 120000, FPS 3859, mean/median reward 19.1/17.6, min/max reward 2.3/56.4, entropy 10.02, value loss 1.72, policy loss -0.030
Updates 4, num timesteps 160000, FPS 3720, mean/median reward 24.2/22.4, min/max reward 4.8/65.5, entropy 9.96, value loss 2.06, policy loss -0.026
Updates 5, num timesteps 200000, FPS 3557, mean/median reward 26.6/24.2, min/max reward 2.1/66.2, entropy 9.89, value loss 2.02, policy loss -0.028
Updates 6, num timesteps 240000, FPS 3412, mean/median reward 31.7/28.5, min/max reward 7.3/68.6, entropy 9.82, value loss 2.12, policy loss -0.022
Updates 7, num timesteps 280000, FPS 3368, mean/median reward 32.8/31.1, min/max reward 9.7/77.9, entropy 9.75, value loss 2.10, policy loss -0.027
Updates 8, num timesteps 320000, FPS 3323, mean/median reward 40.9/38.6, min/max reward 11.1/112.0, entropy 9.68, value loss 2.02, policy loss -0.030
Updates 9, num timesteps 360000, FPS 3308, mean/median reward 40.6/35.5, min/max reward 13.6/149.1, entropy 9.60, value loss 2.01, policy loss -0.028
Updates 10, num timesteps 400000, FPS 3297, mean/median reward 47.0/43.1, min/max reward 16.7/119.8, entropy 9.52, value loss 1.98, policy loss -0.027
Updates 11, num timesteps 440000, FPS 3290, mean/median reward 50.8/44.4, min/max reward 19.3/153.7, entropy 9.45, value loss 2.03, policy loss -0.026
Updates 12, num timesteps 480000, FPS 3287, mean/median reward 57.6/48.2, min/max reward 22.0/185.1, entropy 9.39, value loss 2.27, policy loss -0.029
Updates 13, num timesteps 520000, FPS 3278, mean/median reward 56.2/49.2, min/max reward 17.7/166.0, entropy 9.31, value loss 2.37, policy loss -0.030
Updates 14, num timesteps 560000, FPS 3273, mean/median reward 67.5/58.0, min/max reward 22.2/205.6, entropy 9.26, value loss 2.41, policy loss -0.033
Updates 15, num timesteps 600000, FPS 3272, mean/median reward 70.7/60.6, min/max reward 19.3/209.1, entropy 9.20, value loss 2.49, policy loss -0.026
Updates 16, num timesteps 640000, FPS 3263, mean/median reward 93.0/74.3, min/max reward 28.2/326.8, entropy 9.15, value loss 2.60, policy loss -0.030
Updates 17, num timesteps 680000, FPS 3250, mean/median reward 92.6/74.2, min/max reward 17.8/434.4, entropy 9.10, value loss 2.70, policy loss -0.032
Updates 18, num timesteps 720000, FPS 3242, mean/median reward 120.0/101.5, min/max reward 25.4/408.0, entropy 9.04, value loss 2.63, policy loss -0.032
Updates 19, num timesteps 760000, FPS 3235, mean/median reward 130.6/104.7, min/max reward 31.4/373.1, entropy 9.00, value loss 2.65, policy loss -0.032
Updates 20, num timesteps 800000, FPS 3229, mean/median reward 159.6/122.2, min/max reward 29.1/469.8, entropy 8.95, value loss 2.55, policy loss -0.031
Updates 21, num timesteps 840000, FPS 3228, mean/median reward 220.0/183.9, min/max reward 29.1/469.8, entropy 8.89, value loss 2.15, policy loss -0.028
Updates 22, num timesteps 880000, FPS 3231, mean/median reward 255.5/231.1, min/max reward 14.7/487.4, entropy 8.83, value loss 2.05, policy loss -0.029
Updates 23, num timesteps 920000, FPS 3233, mean/median reward 272.3/261.0, min/max reward 14.7/488.4, entropy 8.77, value loss 1.47, policy loss -0.024
Updates 24, num timesteps 960000, FPS 3235, mean/median reward 324.2/370.1, min/max reward 31.6/516.6, entropy 8.69, value loss 1.50, policy loss -0.028
Updates 25, num timesteps 1000000, FPS 3230, mean/median reward 362.2/460.1, min/max reward 35.4/516.7, entropy 8.61, value loss 1.45, policy loss -0.024
Updates 26, num timesteps 1040000, FPS 3226, mean/median reward 372.3/473.3, min/max reward 33.5/521.4, entropy 8.53, value loss 1.29, policy loss -0.024
Updates 27, num timesteps 1080000, FPS 3227, mean/median reward 401.8/486.7, min/max reward 33.5/542.1, entropy 8.45, value loss 1.54, policy loss -0.023
Updates 28, num timesteps 1120000, FPS 3224, mean/median reward 429.2/501.0, min/max reward 33.5/550.3, entropy 8.38, value loss 1.09, policy loss -0.025
Updates 29, num timesteps 1160000, FPS 3228, mean/median reward 474.5/520.6, min/max reward 48.4/573.2, entropy 8.29, value loss 1.05, policy loss -0.023
Updates 30, num timesteps 1200000, FPS 3224, mean/median reward 488.6/528.2, min/max reward 45.8/573.2, entropy 8.19, value loss 0.87, policy loss -0.021
Updates 31, num timesteps 1240000, FPS 3222, mean/median reward 506.8/542.7, min/max reward 39.8/586.1, entropy 8.08, value loss 1.03, policy loss -0.027
Updates 32, num timesteps 1280000, FPS 3221, mean/median reward 518.2/557.0, min/max reward 39.8/591.3, entropy 7.99, value loss 0.95, policy loss -0.019
Updates 33, num timesteps 1320000, FPS 3215, mean/median reward 515.0/561.5, min/max reward 39.8/596.1, entropy 7.91, value loss 1.12, policy loss -0.026
Updates 34, num timesteps 1360000, FPS 3206, mean/median reward 508.0/567.8, min/max reward 40.7/601.4, entropy 7.83, value loss 1.49, policy loss -0.022
Updates 35, num timesteps 1400000, FPS 3199, mean/median reward 503.7/581.1, min/max reward 40.7/624.5, entropy 7.74, value loss 1.23, policy loss -0.026
Updates 36, num timesteps 1440000, FPS 3194, mean/median reward 528.6/588.1, min/max reward 52.6/631.7, entropy 7.65, value loss 0.79, policy loss -0.017
