WARNING - sacred_utils - No observers have been added to this run
INFO - sacred_utils - Running command 'main'
INFO - sacred_utils - Started
==============SETTINGS================
{'device': 'cuda:0',
 'env': 'mocca_envs:Walker2DCustomEnv-v0',
 'episode_steps': 40000,
 'experiment_dir': 'runs/2021_03_14__22_28_40__walker_experiment/',
 'gae_lambda': 0.95,
 'gamma': 0.99,
 'log_dir': 'runs/2021_03_14__22_28_40__walker_experiment/logs',
 'log_interval': 2,
 'lr': 0.0003,
 'lr_decay_type': 'exponential',
 'mini_batch_size': 1024,
 'net': None,
 'num_frames': 10000000.0,
 'num_mini_batch': 39,
 'num_processes': 125,
 'num_steps': 320,
 'ppo_params': {'clip_param': 0.2,
                'entropy_coef': 0.0,
                'eps': 1e-05,
                'lr': 0.0003,
                'max_grad_norm': 2.0,
                'num_mini_batch': 39,
                'ppo_epoch': 10,
                'use_clipped_value_loss': False,
                'value_loss_coef': 1.0},
 'replicate_num': 1,
 'save_dir': 'runs/2021_03_14__22_28_40__walker_experiment/models',
 'save_every': 2000000,
 'seed': 16,
 'use_gae': True}
--------------------------------------
/home/yuni/venv/lib/python3.8/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
pybullet build time: Nov 26 2020 23:09:05
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
argv[0]=--background_color_red=1.0
argv[1]=--background_color_green=1.0
argv[2]=--background_color_blue=1.0
argv[3]=--width=1280
argv[4]=--height=720
argv[5]=
Updates 1, num timesteps 40000, FPS 3827, mean/median reward 25.5/24.0, min/max reward -0.6/80.7, entropy 10.05, value loss 16.50, policy loss -0.030
Updates 2, num timesteps 80000, FPS 3616, mean/median reward 36.0/31.9, min/max reward 7.1/124.9, entropy 9.91, value loss 19.39, policy loss -0.032
Updates 3, num timesteps 120000, FPS 3225, mean/median reward 50.3/41.1, min/max reward 5.8/146.4, entropy 9.78, value loss 23.96, policy loss -0.031
Updates 4, num timesteps 160000, FPS 3001, mean/median reward 64.2/63.6, min/max reward 10.9/157.8, entropy 9.66, value loss 27.09, policy loss -0.026
Updates 5, num timesteps 200000, FPS 2862, mean/median reward 86.0/85.0, min/max reward 19.3/191.9, entropy 9.54, value loss 24.94, policy loss -0.024
Updates 6, num timesteps 240000, FPS 2738, mean/median reward 96.6/95.5, min/max reward 16.1/189.3, entropy 9.42, value loss 29.43, policy loss -0.023
Updates 7, num timesteps 280000, FPS 2617, mean/median reward 112.6/104.7, min/max reward 20.2/251.3, entropy 9.29, value loss 29.43, policy loss -0.023
Updates 8, num timesteps 320000, FPS 2564, mean/median reward 128.1/115.5, min/max reward 25.6/294.1, entropy 9.17, value loss 29.65, policy loss -0.024
Updates 9, num timesteps 360000, FPS 2467, mean/median reward 147.0/146.1, min/max reward 27.3/293.3, entropy 9.05, value loss 30.00, policy loss -0.020
Updates 10, num timesteps 400000, FPS 2433, mean/median reward 161.7/154.1, min/max reward 58.4/343.2, entropy 8.94, value loss 30.53, policy loss -0.021
Updates 11, num timesteps 440000, FPS 2410, mean/median reward 172.7/162.2, min/max reward 73.7/345.5, entropy 8.82, value loss 30.81, policy loss -0.023
Updates 12, num timesteps 480000, FPS 2389, mean/median reward 196.5/188.5, min/max reward 78.8/433.8, entropy 8.71, value loss 30.93, policy loss -0.019
Updates 13, num timesteps 520000, FPS 2370, mean/median reward 219.3/212.1, min/max reward 79.5/380.0, entropy 8.61, value loss 34.47, policy loss -0.020
Updates 14, num timesteps 560000, FPS 2333, mean/median reward 229.0/227.8, min/max reward 86.6/445.1, entropy 8.51, value loss 31.19, policy loss -0.020
Updates 15, num timesteps 600000, FPS 2311, mean/median reward 244.3/231.7, min/max reward 89.1/464.0, entropy 8.41, value loss 25.63, policy loss -0.016
Updates 16, num timesteps 640000, FPS 2290, mean/median reward 269.0/264.6, min/max reward 96.4/536.4, entropy 8.31, value loss 17.61, policy loss -0.015
Updates 17, num timesteps 680000, FPS 2279, mean/median reward 325.8/318.7, min/max reward 115.5/596.7, entropy 8.21, value loss 21.26, policy loss -0.017
Updates 18, num timesteps 720000, FPS 2262, mean/median reward 309.6/277.9, min/max reward 60.7/603.7, entropy 8.12, value loss 24.50, policy loss -0.019
Updates 19, num timesteps 760000, FPS 2249, mean/median reward 327.3/294.3, min/max reward 121.2/665.0, entropy 8.03, value loss 34.67, policy loss -0.017
Updates 20, num timesteps 800000, FPS 2235, mean/median reward 366.4/327.5, min/max reward 112.1/704.4, entropy 7.95, value loss 40.18, policy loss -0.016
Updates 21, num timesteps 840000, FPS 2225, mean/median reward 432.9/381.7, min/max reward 140.1/1062.1, entropy 7.86, value loss 44.77, policy loss -0.018
Updates 22, num timesteps 880000, FPS 2221, mean/median reward 457.6/413.5, min/max reward 105.9/1226.2, entropy 7.77, value loss 47.89, policy loss -0.015
Updates 23, num timesteps 920000, FPS 2217, mean/median reward 538.7/470.4, min/max reward 105.9/1370.5, entropy 7.70, value loss 47.07, policy loss -0.012
Updates 24, num timesteps 960000, FPS 2214, mean/median reward 602.9/507.6, min/max reward 155.4/1433.3, entropy 7.61, value loss 43.68, policy loss -0.013
Updates 25, num timesteps 1000000, FPS 2209, mean/median reward 683.5/567.6, min/max reward 152.8/1476.8, entropy 7.51, value loss 43.57, policy loss -0.012
Updates 26, num timesteps 1040000, FPS 2205, mean/median reward 878.3/817.3, min/max reward 152.8/1525.4, entropy 7.44, value loss 32.38, policy loss -0.009
Updates 27, num timesteps 1080000, FPS 2200, mean/median reward 976.4/1076.6, min/max reward 161.3/1607.0, entropy 7.34, value loss 27.95, policy loss -0.006
Updates 28, num timesteps 1120000, FPS 2197, mean/median reward 1117.7/1422.1, min/max reward 161.3/1607.0, entropy 7.24, value loss 22.35, policy loss -0.010
Updates 29, num timesteps 1160000, FPS 2197, mean/median reward 1212.2/1496.2, min/max reward 193.8/1607.0, entropy 7.18, value loss 20.81, policy loss -0.006
Updates 30, num timesteps 1200000, FPS 2195, mean/median reward 1304.3/1511.4, min/max reward 226.0/1585.6, entropy 7.11, value loss 20.22, policy loss -0.006
Updates 31, num timesteps 1240000, FPS 2192, mean/median reward 1393.3/1527.6, min/max reward 228.2/1604.7, entropy 7.02, value loss 22.00, policy loss -0.012
